date,price,open,high,low,vol.,change %,RSI_14,StochRSI,SMA_20,SMA_50,SMA_200,EMA_20,EMA_50,MACD,MACD_Signal,MACD_Hist,BB_Upper,BB_Middle,BB_Lower,ATR_14,DI_Plus,DI_Minus,ADX_14,CCI_20,Williams_%R,OBV,RSI_Oversold,RSI_Overbought,MACD_Bullish,Above_SMA200,Trend_Bullish,Market_Regime,Return_5D
2023-09-04,8.14133,"8,141.33",8.23889,8.12601,5210000000.0,1.06%,61.64006984906378,0.3464447206547122,7.717501,6.9483128,5.5174429499999995,7.6660461752782,7.030102394917102,0.2979870967128111,0.30585635330545197,-0.007869256592640872,8.124374258774674,7.717501,7.310627741225327,0.24461857142857132,20.683221108080815,50.122931911489054,28.60727492773012,155.4554263735865,-11.74077862687282,847601210000.0,False,False,False,True,False,Bear,0.0006338030764014846
2023-09-05,8.23614,"8,161.14",8.23614,8.09021,5550000000.0,1.16%,65.29116550312614,0.5475607134575582,7.755803,7.0092989999999995,5.53577265,7.7203408252517045,7.077397987273295,0.30821262463428134,0.30632760757121785,0.0018850170630634877,8.206482270897602,7.755803,7.305123729102398,0.237567857142857,21.297073016732078,48.7490792104512,30.982755395260615,137.67428321110367,-0.3309465070099189,853151210000.0,False,False,True,True,False,Bear,-0.00925676348386506
2023-09-06,8.18167,"8,291.55",8.29854,8.12788,5980000000.0,-0.66%,64.35365577313149,0.5501695533478504,7.7942765,7.0643671999999995,5.553396,7.764276937132495,7.120702772086107,0.3083664983660963,0.30673538573019354,0.001631112635902765,8.252758331311112,7.7942765,7.335794668688888,0.23936499999999988,22.999245026274846,48.35502266413217,33.15249980964321,125.49331866130349,-13.122613968111253,847171210000.0,False,False,False,True,False,Bear,-0.020506815845664828
2023-09-07,8.33767,"8,218.47",8.35803,8.21847,5100000000.0,1.91%,65.38279874618917,0.8550875218573913,7.831127499999999,7.1194656,5.57174175,7.818885800262733,7.168426977102338,0.317417351023602,0.30887177878887523,0.008545572234726795,8.339810402179944,7.831127499999999,7.322444597820055,0.2401421428571427,22.784719764187248,49.577779826828774,35.101081991007995,133.12149454187687,-2.142954877958948,852271210000.0,False,False,False,True,False,Bear,-0.02625673599458833
2023-09-08,8.3253,"8,371.33",8.39844,8.29567,4860000000.0,-0.15%,74.9955365662959,1.0,7.8753174999999995,7.1713144,5.59083205,7.867115724047235,7.213794546627737,0.31990440252422836,0.31107830353594584,0.008826098988282516,8.39492132683512,7.8753174999999995,7.355713673164877,0.21949785714285705,25.682320361083907,49.94874665226145,36.067192257584004,123.86298420250704,-7.384149419485145,847411210000.0,False,True,False,True,False,Bear,-0.04364046941251376
2023-09-11,8.14649,"8,385.55",8.40381,8.12707,5400000000.0,-2.15%,61.509712059798936,0.3990198779190393,7.896922999999999,7.219062,5.608930849999999,7.893722797947498,7.2503708389168455,0.30394326734638,0.3096512962980327,-0.005708028951652677,8.42422823335372,7.896922999999999,7.369617766646278,0.21008214285714283,26.87146184315656,57.49417744759699,37.13651828901012,84.24958278132014,-25.83871388835892,842011210000.0,False,False,False,True,False,Bear,-0.057218507602660784
2023-09-12,8.1599,"8,174.99",8.27617,8.08134,4730000000.0,0.16%,62.88615351965091,0.46035939454856506,7.918048999999999,7.2619542,5.6268787499999995,7.919073007666784,7.286038649155401,0.2890441071090759,0.30552985846024133,-0.016485751351165423,8.452251429497162,7.918048999999999,7.383846570502836,0.2088778571428571,24.19253904366528,49.823375930567714,37.670878203205795,63.8961479252363,-24.492152590197477,846741210000.0,False,False,False,True,False,Bear,-0.04606551550876847
2023-09-13,8.01389,"8,184.04",8.23596,7.97769,4570000000.0,-1.79%,63.86241640119346,0.5038654171465822,7.934205999999999,7.302153999999999,5.643044499999999,7.9281031974128044,7.314581839384601,0.26242950456293723,0.2969097876807805,-0.03448028311784329,8.45892503426652,7.934205999999999,7.409486965733478,0.21091642857142853,23.958710796083736,49.83727474998558,37.95084658088347,34.724142371952716,-39.15370480082742,842171210000.0,False,False,False,True,False,Bear,-0.03669503823985598
2023-09-14,8.11875,"8,035.70",8.11875,7.79706,4400000000.0,1.31%,71.18560429383575,0.7957079436596848,7.9570305,7.342393800000001,5.6593674499999995,7.946260035754443,7.346117845683245,0.24695185864145586,0.2869182018729156,-0.039966343231459756,8.471556447048572,7.9570305,7.442504552951427,0.20557285714285708,23.162451963502658,53.03333541809991,38.1640821447739,13.90889677597196,-28.624218020424312,846571210000.0,False,True,False,True,False,Bear,-0.01456997690531181
2023-09-15,7.96198,"8,128.49",8.13934,7.96198,4240000000.0,-1.93%,58.690492216782275,0.04988796526464662,7.966906,7.3788106,5.674886300000001,7.947757175206401,7.370269302715275,0.219505362735549,0.2734356340454423,-0.05393027130989331,8.473389221474294,7.966906,7.460422778525706,0.1939771428571429,25.305264243209777,59.758881753372926,38.43061234349042,12.89118462655078,-72.81911825298731,842331210000.0,False,False,False,True,False,Bear,0.00969608062316163
2023-09-18,7.68036,"7,952.42",7.95242,7.67883,3610000000.0,-3.54%,41.09732752924187,0.0,7.975259500000002,7.408676000000001,5.688916399999999,7.922290777567696,7.382429722216637,0.1730347991313712,0.25335546706262807,-0.08032066793125686,8.455049030650406,7.975259500000002,7.495469969349599,0.1933371428571429,15.741192291777471,54.56345687769693,40.01020188792081,-61.73289078881698,-99.78895969543979,838721210000.0,False,False,False,True,False,Bear,0.08130738663291837
2023-09-19,7.78401,"7,696.77",7.80405,7.64468,3500000000.0,1.35%,45.994742937448756,0.1444741638961968,7.974627500000001,7.438947999999999,5.703220300000001,7.909121179704106,7.39817796840422,0.14292270742859436,0.23126891513582135,-0.08834620770722698,8.45543986069987,7.974627500000001,7.493815139300133,0.19415357142857145,15.500616227949129,54.54150801096327,41.075260715837096,-71.69101931941667,-81.64609487176106,842221210000.0,False,False,False,True,False,Bear,0.05887068490405323
2023-09-20,7.71982,"7,834.91",7.89782,7.7064,3830000000.0,-0.82%,43.771575168042666,0.07889052887359274,7.9720534999999995,7.466085799999999,5.717007,7.891092495922762,7.410791381407977,0.11258129418649254,0.2075313909459556,-0.09495009675946306,8.457973090432594,7.9720534999999995,7.486133909567405,0.19887928571428576,18.500095176183663,54.9242002506904,41.21767204376074,-62.31409407134065,-90.10182709153896,838391210000.0,False,False,False,True,False,Bear,0.0639833571249071
2023-09-21,8.00046,"7,714.90",8.00046,7.6639,4390000000.0,3.64%,48.39394743827982,0.21525089720999807,7.9919645,7.499254,5.7321211000000005,7.901508448692023,7.433915640960605,0.10991379043058291,0.18800787084288106,-0.07809408041229815,8.445645520744383,7.9919645,7.538283479255616,0.21270571428571441,18.89397826641771,51.117909385200136,41.26493073338653,-33.47224159937792,-53.13319194340886,842781210000.0,False,False,False,True,False,Bear,0.027283431202705932
2023-09-22,8.03918,"8,035.05",8.09403,7.98123,4190000000.0000005,0.48%,46.97123338848269,0.17328071382237528,8.0193265,7.5326706,5.74708605,7.914620025007069,7.457651498177837,0.10966006195594602,0.17233830906549408,-0.06267824710954806,8.4072784633104,8.0193265,7.631374536689601,0.20770785714285728,16.44617611961853,56.523069833660486,42.21815171883647,6.866175501620165,-48.03261628443087,846971210000.0,False,False,False,True,False,Bear,0.03678982184750179
2023-09-25,8.30483,"8,105.36",8.31116,8.09695,4860000000.0,3.30%,51.84931912533587,0.317184650797953,8.0487345,7.5700124,5.7637953500000005,7.951782879768301,7.490874184523804,0.12940303751620608,0.16375125475563648,-0.034348217239430406,8.429183439779699,8.0487345,7.668285560220301,0.21671142857142867,22.9195506862318,56.80892299173347,42.45491399488511,70.536975062783,-13.038609987749028,851831210000.0,False,False,False,True,False,Bear,0.021930611463449434
2023-09-26,8.24226,"8,368.51",8.38968,8.24083,5970000000.0,-0.75%,51.62416164951989,0.3105424864414273,8.063761,7.6028484,5.7802178,7.979447367409414,7.520340294934636,0.13840516323987195,0.15868203645248358,-0.020276873212611624,8.450109049257025,8.063761,7.6774129507429745,0.2151535714285715,23.620669621366833,60.746310774695786,43.05990601732361,81.16898271698162,-21.280940023447908,845861210000.0,False,False,False,True,False,Bear,0.03291330290478589
2023-09-27,8.21376,"8,275.14",8.29865,8.17089,4430000000.0,-0.35%,46.43479862122149,0.15745584334987264,8.0790925,7.639823600000001,5.7962859,8.001762856227565,7.547533224545043,0.1416073396531159,0.15526709709261005,-0.013659757439494158,8.463601264946165,8.0790925,7.694583735053834,0.211682142857143,22.000641122977527,61.0457053196335,43.77346498551862,52.79473720534561,-25.035237706321634,841431210000.0,False,False,False,True,False,Bear,0.014534147576749312
2023-09-28,8.21874,"8,235.79",8.28848,8.18796,4130000000.0,0.06%,46.92090754631931,0.19354980222497445,8.094133000000001,7.672772800000001,5.813244399999999,8.022427346110653,7.573855058876609,0.14289967342812826,0.1527936123597137,-0.009893938931585439,8.475619550514605,8.094133000000001,7.712646449485397,0.2115214285714286,20.652753858102844,59.06156080099958,44.923308647840905,48.99197450825211,-24.37922358489319,845561210000.0,False,False,False,True,False,Bear,0.032759279402925445
2023-09-29,8.33494,"8,239.09",8.37944,8.23909,4680000000.0,1.41%,55.64975985897334,0.4836578858798559,8.108073999999998,7.7058294,5.830639500000001,8.052190456004876,7.603701527155958,0.15155321500766128,0.15254553288930323,-0.0009923178816419465,8.503823239455839,8.108073999999998,7.712324760544158,0.2032328571428572,24.503208845588844,57.34168406402226,45.196537184950174,72.60263023218747,-7.347651006711499,850241210000.0,False,False,False,True,False,Bear,0.01559579313108439
2023-10-02,8.48696,"8,374.60",8.51161,8.36726,4980000000.0,1.82%,59.052912454743726,0.5967634858580846,8.125355500000001,7.7418130000000005,5.848047800000001,8.093597079242507,7.638339114326313,0.16873290467814783,0.15578300724707214,0.012949897431075691,8.55587747746356,8.125355500000001,7.694833522536443,0.20193571428571433,29.335715043684324,60.626083265537176,45.20746724740186,107.5389827955219,-2.8433668231575124,855221210000.0,False,False,True,True,False,Bear,-0.03458482189146639
2023-10-03,8.51354,"8,547.39",8.5627,8.46203,4890000000.0,0.31%,64.80927116986278,0.7880791520943378,8.1392255,7.778181,5.864648999999999,8.133591643124173,7.672660717686066,0.1823902352783513,0.16110445285332797,0.021285782425023325,8.601479710016648,8.1392255,7.676971289983353,0.1906785714285714,32.98145720172318,63.8726353249673,44.9808128774081,111.50695061474961,-5.35500315897244,860111210000.0,False,False,False,True,False,Bear,-0.008310291606076992
2023-10-04,8.33314,"8,523.74",8.53349,8.32902,5140000000.0,-2.12%,56.082020323519565,0.6319470483477123,8.146799,7.812743,5.88003375,8.152596248540918,7.698561866012103,0.17662101867989755,0.1642077660186419,0.012413252661255647,8.616878315682252,8.146799,7.676719684317747,0.18230571428571427,34.49621514880813,64.94036704436826,44.36751643678652,71.9121424950568,-25.005991154876746,854971210000.0,False,False,False,True,False,Bear,-0.00030000696016141415
2023-10-05,8.48798,"8,386.33",8.49642,8.17993,5890000000.0,1.86%,64.93842868178308,1.0,8.154314500000002,7.847625400000001,5.8971411499999995,8.184537558203688,7.7295194398939815,0.18244011087563905,0.16785423499004135,0.014585875885597704,8.641729217121346,8.154314500000002,7.666899782878658,0.19224357142857132,31.947938069636372,60.995166102526284,43.70677334856746,66.58411257343683,-8.13925622535449,860861210000.0,False,False,False,True,False,Bear,-0.0269451624532574
2023-10-06,8.46493,"8,410.25",8.51677,8.39755,4540000000.0,-0.27%,76.11768387272883,1.0,8.161296,7.8798018,5.9135217,8.211241600279527,7.758359069702061,0.18308139267144163,0.1708996665263214,0.012181726145120225,8.66281860304803,8.161296,7.6597733969519695,0.1805342857142855,34.8252013863611,62.358554766012155,41.78614312164889,83.11803081350051,-10.650094769177018,856321210000.0,False,True,False,True,False,Bear,-0.041539622891152095
2023-10-09,8.19344,"8,300.69",8.38353,8.19344,4370000000.0,-3.21%,62.25963121994455,0.5715697124712691,8.163643500000001,7.902324999999999,5.9284174499999995,8.209546209776715,7.775421066968646,0.15984010185423259,0.16868775359190366,-0.008847651737671075,8.665313800721297,8.163643500000001,7.661973199278706,0.18854285714285693,33.34596150931957,66.14865888771043,40.159725797491284,25.945445528365365,-41.08366711170438,851951210000.0,False,False,False,True,False,Bear,-0.03159600851412847
2023-10-10,8.44279,"8,304.81",8.45083,8.30481,4400000000.0,3.04%,69.48716704672262,0.7766215524594428,8.177788000000001,7.9268416,5.943671849999999,8.231759904083694,7.801592397675758,0.15970074179112892,0.16689035123174872,-0.007189609440619804,8.694733400259029,8.177788000000001,7.660842599740974,0.19325499999999973,31.55453379509675,66.3708571576416,39.155884882466985,61.0719027710072,-13.341121495327005,856351210000.0,False,False,False,True,False,Bear,-0.03882365900371809
2023-10-11,8.33064,"8,482.37",8.51886,8.3157,4040000000.0,-1.33%,59.78891194782094,0.44989269787785574,8.1936255,7.9500842,5.958229950000001,8.241177056075722,7.822339362472788,0.14882516633666043,0.16327731425273107,-0.014452147916070635,8.708834042120682,8.1936255,7.6784169578793176,0.18372642857142832,31.845484551954158,68.58411380274256,38.48124951701699,53.09300678063639,-39.90919565927718,852311210000.0,False,False,False,True,False,Bear,-0.05857653193512147
2023-10-12,8.25927,"8,440.54",8.47111,8.05464,4830000000.0,-0.86%,56.401128464648245,0.33576014457424247,8.200651500000001,7.970098800000001,5.97238065,8.24290019359232,7.839473897277777,0.1329150697118031,0.15720486534454547,-0.02428979563274236,8.715393093885426,8.200651500000001,7.685909906114576,0.2054171428571426,25.22915043952373,59.38543173472806,37.441528392411065,15.912149568854728,-59.72326103216127,847481210000.0,False,False,False,True,False,Bear,-0.059356335366200774
2023-10-13,8.1133,"8,242.29",8.24229,8.07151,3280000000.0,-1.77%,44.012704208268985,0.0,8.2082175,7.9879346,5.985711,8.2305573180121,7.850212175815904,0.10729086215999928,0.14722206470763624,-0.03993120254763696,8.712530712571413,8.2082175,7.703904287428587,0.19940142857142845,18.21236414698274,57.636067946210574,38.118026164977074,-18.44024709764495,-88.45411959217387,844201210000.0,False,False,False,True,False,Bear,-0.07427557220859582
2023-10-16,7.93456,"8,228.49",8.25232,7.92664,3520000000.0,-2.20%,41.032500990883875,0.0,8.220927499999998,7.9986144,5.99810985,8.202367097249043,7.853519933627045,0.07173376664607822,0.13212440509532464,-0.060390638449246414,8.68001128613163,8.220927499999998,7.761843713868365,0.21203214285714272,14.820192356280117,54.23604911654239,39.05180929420536,-55.259404450784295,-98.75483444958016,840681210000.0,False,False,False,True,False,Bear,-0.023211116936540876
2023-10-17,8.11501,"7,962.60",8.11501,7.90813,3280000000.0,2.27%,47.35621844194923,0.1802389764465957,8.2374775,8.011512600000001,6.01116445,8.194047373701515,7.863774446033828,0.05745303635288046,0.11719013134683581,-0.05973709499395535,8.651938138158169,8.2374775,7.8230168618418325,0.21768357142857125,14.435435445289105,51.14041679108279,39.69161835639994,-64.65801414201009,-68.39451853888812,843961210000.0,False,False,False,True,False,Bear,-0.015353030988255023
2023-10-18,7.84266,"7,964.63",8.01526,7.83699,2920000000.0,-3.36%,41.192340840109416,0.0045557650294663675,8.2436195,8.0201218,6.0232052,8.160581909539466,7.862946428542306,0.02388376861487096,0.09852885880044285,-0.07464509018557189,8.628354757023269,8.2436195,7.85888424297673,0.2303621428571427,13.640944227567065,50.002325530918746,40.33090688975634,-125.33805727629688,-99.21869617340255,841041210000.0,False,False,False,True,False,Bear,-0.053258715792856015
2023-10-19,7.76903,"7,868.00",7.97139,7.72843,3090000000.0,-0.94%,36.47694741420099,0.0,8.232048,8.023489399999999,6.035322300000001,8.123291251488089,7.859263431344568,-0.00856273765980653,0.07711053950839297,-0.0856732771681995,8.659163525926049,8.232048,7.8049324740739525,0.23623785714285697,10.551411561591866,50.49511237161101,42.13867528939301,-145.85357106476803,-95.13346997974283,837951210000.0,False,False,False,True,False,Bear,-0.013770058810430696
2023-10-20,7.51068,"7,691.02",7.71116,7.44697,3240000000.0,-3.33%,27.79890117886771,0.0,8.205623,8.024873,6.0454911000000005,8.064947322774938,7.845593492860468,-0.05449532533757484,0.05078936653919941,-0.10528469187677425,8.735913795660938,8.205623,7.675332204339061,0.24662285714285698,6.279107486271624,52.80851039180708,45.279004790675934,-182.25893736233084,-94.28983714698005,834711210000.0,True,False,False,True,False,Bear,0.026060223574962516
2023-10-23,7.75039,"7,649.39",7.79454,7.52013,3190000000.0,3.19%,34.1791570785911,0.13204504633627706,8.177901,8.0255932,6.05669725,8.034989482510658,7.841860022552215,-0.07073920086474317,0.026483653058410897,-0.09722285392315407,8.743170274927781,8.177901,7.6126317250722195,0.259707857142857,6.850829640997639,49.55348179685417,48.40854647937109,-124.2368636695934,-72.0741449766226,837901210000.0,False,False,False,True,False,Bear,-0.004843627223920288
2023-10-24,7.99042,"7,797.07",8.01481,7.7655,4000000000.0,3.10%,43.06650266237234,0.3159765340165404,8.165309,8.030654,6.06834385,8.030744769890596,7.847685904020755,-0.0635120469231838,0.008484513062091959,-0.07199655998527575,8.735738257165984,8.165309,7.594879742834017,0.26398999999999984,12.699615245166171,51.789840524262296,50.55127919224215,-60.15609333844417,-49.2998348711155,841901210000.0,False,False,False,True,False,Bear,-0.05961138463309812
